Date,Ticker,Close,Daily_Return_%,Avg_VADER_Score,News_Count,English_Avg_Score,Hindi_Avg_Score,Volume,Volume_Spike,Language_Gap,Language_Gap_Abs,Broker_Panic_Score,Is_Outage_Day,Model_Disagreement,High_Disagreement,Hype_vs_Reality,Hype_Divergence_Score
2023-10-09,ITC,384.9228516,-3.3934284405548465,0.2975,2.0,0.2975,,9444198,0,,,0.0,0,0.0,0,0,1.2975
2023-10-30,ITC,362.5395508,0.6032978915056573,0.9184,2.0,0.9184,,40298630,1,,,0.0,0,0.3584767821398387,1,0,0.3151
2023-11-06,ITC,398.9424744,10.745011970206775,0.29796666666666666,6.0,0.29796666666666666,,45291570,0,,,0.8,1,0.3583421430441604,1,0,-0.702
2023-11-27,ITC,279.8656311,-29.84812371234443,0.29796666666666666,6.0,0.29796666666666666,,6894087,0,,,0.0,0,0.3582073520142169,1,0,1.298
2023-12-04,ITC,397.3994446,37.87334778660956,0.29796666666666666,6.0,0.29796666666666666,,70748132,1,,,0.6,1,0.0,0,0,-0.702
2023-12-11,ITC,399.515625,0.5325071357686673,0.0,4.0,0.0,,10549319,0,,,0.0,0,0.1720311352095355,0,0,-0.5325
2024-01-01,ITC,391.1629028,-1.59965286287097,0.0,4.0,0.0,,65617790,1,,,0.0,0,0.1720311352095355,0,0,1.0
2024-01-08,ITC,447.0042419,14.608161599920699,0.0,4.0,0.0,,18918014,0,,,0.0,0,0.0,0,0,-1.0
2024-01-29,ITC,381.2186279,-15.413685191828352,,,,,37936327,1,,,0.0,0,0.0,0,0,
2024-02-05,ITC,465.0101929,21.029839242151706,0.0,2.0,,0.0,73939815,1,,,0.0,0,0.0,0,0,-1.0
2024-02-12,ITC,435.0610046,-6.4405444777939636,0.0,2.0,,0.0,5689595,0,,,0.0,0,0.0,0,0,1.0
2024-02-26,ITC,420.8095703,-3.2757324028851786,0.0,2.0,,0.0,24961710,1,,,0.0,0,0.0,0,0,1.0
2024-03-04,ITC,467.4718018,12.652699355928952,,,,,89453896,1,,,0.0,0,0.0,0,0,
2024-03-11,ITC,430.8216248,-7.840082943800775,-0.25453333333333333,3.0,-0.3818,0.0,23073942,1,0.3818,0.3818,0.0,0,0.0,0,0,0.7455
2024-04-01,ITC,391.1629028,-8.617414591108542,-0.25453333333333333,3.0,-0.3818,0.0,95680998,1,0.3818,0.3818,0.0,0,0.0,0,0,0.7455
2024-04-08,ITC,425.8528748,10.089056351277824,-0.25453333333333333,3.0,-0.3818,0.0,50381477,0,0.3818,0.3818,0.0,0,0.0,0,0,-1.2545
2024-04-29,ITC,382.7404785,-10.040488646021629,,,,,48947027,0,,,0.0,0,0.0,0,0,
2024-05-06,ITC,426.2175598,11.825067596471307,,,,,113007706,1,,,0.0,0,0.0,0,0,
2024-05-27,ITC,380.3819275,-10.754045966925451,,,,,19487043,0,,,0.0,0,0.0,0,0,
2024-06-03,ITC,457.3975525,19.432079490339618,,,,,83103384,1,,,0.0,0,0.0,0,0,
2024-06-10,ITC,429.5452271,-6.174223927197964,,,,,19591954,0,,,0.0,0,0.0,0,0,
